frame,time_ps,rmsd_A,proj1,proj2,macrostate
5037,25185.0,1.4380559921264648,-0.056998293461668466,-0.35780918094914665,3
5038,25190.0,1.5019676685333252,-0.4566232353777479,-0.33769675491449025,3
5039,25195.0,1.3497358560562134,-0.2954449173261763,-0.33984999446773284,3
5040,25200.0,1.2889350652694702,-0.11607645587773573,-0.4035128958445462,3
5041,25205.0,1.4668458700180054,0.5043583926658476,-0.4924440091935889,3
5042,25210.0,1.479493260383606,-0.4073265738384167,-0.36720474249700036,3
5043,25215.0,1.5023143291473389,-0.5999901654579806,-0.3340612890304609,3
5044,25220.0,1.564131498336792,-0.4006252133207675,-0.37936364210164597,3
5045,25225.0,1.4679455757141113,-0.45939573438554565,-0.35602051248697214,3
5046,25230.0,1.3270400762557983,-0.5695319088733555,-0.3446544493922675,3
5047,25235.0,1.4607105255126953,-0.3564119438069878,-0.38592653806091315,3
5048,25240.0,1.3912720680236816,-0.21785735430402572,-0.37192717694674715,3
5049,25245.0,1.3765584230422974,-0.3086466334067621,-0.3682923722823998,3
5050,25250.0,1.6143649816513062,-0.07138582922235537,-0.41953807515874086,3
5051,25255.0,1.4307000637054443,0.06729839912106303,-0.41415271429858214,3
5052,25260.0,1.42708420753479,-0.2696283186992485,-0.3955948551239535,3
5053,25265.0,1.5470422506332397,-0.34994121901587383,-0.3635403689178323,3
5054,25270.0,1.3580225706100464,-0.39284777714786706,-0.36146250109511174,3
5055,25275.0,1.4725409746170044,-0.34052874972851216,-0.3873597165109483,3
5056,25280.0,1.4777867794036865,-0.09722831218382308,-0.41742804088874597,3
5057,25285.0,1.5960191488265991,-0.22166411638375455,-0.3530222526238297,3
5058,25290.0,1.4981231689453125,0.5794187847820383,-0.460846347769717,3
5059,25295.0,1.4530621767044067,0.25306008805881947,-0.25185106352537,3
5060,25300.0,1.668858289718628,-0.13224090270767905,-0.3903788706354751,3
5061,25305.0,1.3525238037109375,-0.5655263946842319,-0.3153041206841539,3
5062,25310.0,1.4670264720916748,-0.32068040638185585,-0.38618966253586573,3
5063,25315.0,1.3744425773620605,0.12743030678530654,-0.24185680097364654,3
5064,25320.0,1.5582491159439087,0.33762784390397144,-0.30012656717168834,3
5065,25325.0,1.571826457977295,-0.14557218774024666,-0.2895999007992109,3
5066,25330.0,1.5004513263702393,-0.4186667612853441,-0.35729232127178373,3
5067,25335.0,1.2633979320526123,-0.2830376700550372,-0.27873121707609383,3
5068,25340.0,1.4192352294921875,0.288173979852364,-0.4386461663855476,3
5069,25345.0,1.4313580989837646,-0.5027270533208686,-0.3624942302730677,3
5070,25350.0,1.4096544981002808,-0.4199826390588736,-0.3637932985451508,3
5071,25355.0,1.3540709018707275,0.39919002634164064,-0.34676782475671986,3
5072,25360.0,1.4896466732025146,-0.50417238572941,-0.32864584952416537,3
5073,25365.0,1.346142053604126,-0.5301367810228876,-0.3319921548299319,3
5074,25370.0,1.5079419612884521,-0.1439778070177492,-0.38453376010569146,3
5075,25375.0,1.5917025804519653,-0.0179306581165089,-0.4148119832974004,3
5076,25380.0,1.6206340789794922,-0.1942740724893554,-0.3018034103107117,3
5077,25385.0,1.6736094951629639,0.12728097311850772,-0.42784897163143265,3
5078,25390.0,1.5002248287200928,-0.4847964400762555,-0.330568086055952,3
5079,25395.0,1.7063599824905396,0.14419067659053394,-0.42360360457824203,3
5080,25400.0,1.5613086223602295,-0.11491436789587002,-0.40668655013132693,3
5081,25405.0,1.6075875759124756,-0.2876891066370716,-0.382381293502884,3
5082,25410.0,1.6594873666763306,-0.6220020457447524,-0.29760731356470116,3
5083,25415.0,1.516018033027649,-0.42561817195612933,-0.35647669639158425,3
5084,25420.0,1.627189040184021,0.1068372543215969,-0.436987592145799,3
5085,25425.0,1.4851257801055908,-0.500056568846289,-0.29906266855889746,3
5086,25430.0,1.5519740581512451,-0.546875817615807,-0.3452324145869998,3
5087,25435.0,0.9582924246788025,-0.28901802337470894,0.7656102911392031,2
5088,25440.0,1.0965514183044434,0.3581747701248223,0.6929867030166349,2
5089,25445.0,1.120928168296814,0.05403586419532191,0.7217293516167352,2
5090,25450.0,0.7892414927482605,-0.23129560556565018,0.7381602640532532,2
5091,25455.0,1.1855279207229614,0.11115367202874728,0.6950297211002037,2
5092,25460.0,1.180598258972168,-0.38669340607774966,0.7813789190366306,2
5093,25465.0,1.2001023292541504,0.12199379645310736,0.7433285929616362,2
5094,25470.0,0.793831467628479,0.08587318999807272,0.7452682091812409,2
5095,25475.0,1.1446757316589355,-0.13459551572732895,0.7497914052559402,2
5096,25480.0,1.0944883823394775,-0.1682934166843123,0.6492094736485996,2
5097,25485.0,0.9711933135986328,-0.14260664990288863,0.7294745787425961,2
5098,25490.0,1.1540513038635254,-0.09157737899789162,0.7338607613602721,2
5099,25495.0,1.1700888872146606,-0.08601719349714991,0.7109585066877807,2
5100,25500.0,0.7493544220924377,-0.30835640221986854,0.7896982056783393,2
5101,25505.0,1.3539232015609741,0.09295561395535668,0.7180095554160433,2
5102,25510.0,1.0889756679534912,-0.22135289734873884,0.7640481121459705,2
5103,25515.0,0.8173186779022217,-0.2633906370554967,0.6866137249404172,2
5104,25520.0,1.208951711654663,0.6098205211002529,0.37723018080595966,2
5105,25525.0,1.1243531703948975,0.17546073479871857,0.7064990968618775,2
5106,25530.0,1.2436031103134155,0.3036414238678731,0.7126567279126697,2
5107,25535.0,1.3198472261428833,-0.35680804144015527,0.7198155342084511,2
5108,25540.0,1.0611320734024048,0.07700224725036398,0.7457741639200188,2
5109,25545.0,1.061453104019165,-0.3047395818589861,0.42154066289783626,2
5110,25550.0,0.8883230686187744,-0.33930061804384937,0.6503205900259557,2
5111,25555.0,0.9203609824180603,-0.40160895792106177,0.794854147533411,2
5112,25560.0,1.0166786909103394,-0.3860582366824051,0.7807325879419693,2
5113,25565.0,1.344618320465088,-0.11770504076941836,0.7206981737324526,2
5114,25570.0,1.2440787553787231,-0.31005491683286657,0.5545112593410084,2
5115,25575.0,1.0284099578857422,-0.33229008791201564,0.7277048156655068,2
5116,25580.0,1.1621620655059814,-0.15190627906804885,0.742346838821645,2
5117,25585.0,1.1353052854537964,0.05833196062227132,0.7238516735069956,2
5118,25590.0,0.8490817546844482,0.4266240096822021,0.47585354842414573,2
5119,25595.0,1.4898802042007446,-0.26689135917487306,-0.3099604557885024,3
5120,25600.0,1.3455742597579956,0.0025819624848884954,-0.2853298499749015,3
5121,25605.0,1.511809229850769,0.07380625337419024,-0.42012502446768785,3
5122,25610.0,1.3929221630096436,-0.4927549550463655,-0.3187039272245891,3
5123,25615.0,1.4882307052612305,-0.6237573484036409,-0.24035986500159412,3
5124,25620.0,1.2354933023452759,-0.31207194688571643,0.248681262685275,2
5125,25625.0,1.1200852394104004,0.4789388577648649,0.6874555379053955,2
5126,25630.0,1.0122485160827637,-0.2597033930302178,0.6268417272015546,2
5127,25635.0,1.0294647216796875,0.4299327345750052,0.6260917092126506,2
5128,25640.0,1.255719780921936,-0.28832872193997916,0.503176703627668,2
5129,25645.0,1.3022644519805908,0.1716488696914396,0.48974303426003296,2
5130,25650.0,1.0526912212371826,-0.34421757029836625,0.7707995164832624,2
5131,25655.0,1.0881991386413574,0.03767787974587912,0.6349539962719608,2
5132,25660.0,1.1905577182769775,0.09565898181320961,0.7079809933114136,2
5133,25665.0,0.7317609190940857,0.15113786831484338,0.700119589839323,2
5134,25670.0,1.0442101955413818,-0.14802482173060547,0.7220416985254351,2
5135,25675.0,1.3410794734954834,0.35982812664727243,0.6504922186460618,2
5136,25680.0,1.1362756490707397,-0.11882932057447586,0.728832629930006,2
5137,25685.0,0.9345876574516296,-0.07223532177490058,0.7369512342929769,2
5138,25690.0,1.0756785869598389,-0.3678943016623115,0.7755700158637238,2
5139,25695.0,1.0126349925994873,-0.13051255456357003,0.6962296491301174,2
5140,25700.0,1.3544442653656006,-0.2062348150080471,0.7418239079409662,2
5141,25705.0,1.1091583967208862,0.06520587333118458,0.7217942288316487,2
5142,25710.0,1.3606489896774292,0.4151340619057396,0.6513574778719003,2
5143,25715.0,1.1694304943084717,0.2971934415795015,0.6909883883755392,2
5144,25720.0,1.3884146213531494,-0.27068251555402395,-0.03272458872201883,3
5145,25725.0,1.3568308353424072,-0.12886579900527295,-0.223312720386609,3
5146,25730.0,1.679714322090149,0.18419754934920243,-0.4609292273630189,3
5147,25735.0,1.6388394832611084,-0.012311844291107401,-0.39882478987301606,3
5148,25740.0,1.378329873085022,-0.35637394268494177,-0.17482026837373724,3
5149,25745.0,1.6928448677062988,-0.48519365198326725,-0.3511952592973767,3
5150,25750.0,1.5062708854675293,-0.09807625319014701,-0.3840263280102967,3
5151,25755.0,1.4969438314437866,-0.2581363497111107,-0.3564614150779841,3
5152,25760.0,1.5280895233154297,-0.5493563146999023,-0.33779906444758667,3
5153,25765.0,1.744483470916748,0.3739562296595534,-0.4066708110531978,3
5154,25770.0,1.4706803560256958,-0.4696139413435283,-0.15483104430581635,3
5155,25775.0,1.3672667741775513,-0.4073878384242737,-0.3693781338627324,3
5156,25780.0,1.6272634267807007,-0.5396868171211838,-0.3446836083147902,3
5157,25785.0,1.66938316822052,-0.5034968949875386,-0.3390912055701993,3
5158,25790.0,1.6411395072937012,-0.1181528347989948,-0.3505059651433174,3
5159,25795.0,1.6224342584609985,0.024594761311557342,-0.43098840243802783,3
5160,25800.0,1.4679049253463745,-0.5432114041727555,-0.3344498163111749,3
5161,25805.0,1.4435467720031738,-0.44502781473515735,-0.18132247376256327,3
5162,25810.0,1.5942829847335815,0.15493563134066785,-0.39064424703322576,3
5163,25815.0,1.5604501962661743,-0.5734734891570177,-0.3414992132585826,3
5164,25820.0,1.6968741416931152,-0.4386923384960106,-0.32826402171005903,3
5165,25825.0,1.413585901260376,-0.5697937846408162,-0.3414450502649594,3
5166,25830.0,1.5207618474960327,-0.2650292238798949,-0.3766433728876865,3
5167,25835.0,1.483016014099121,-0.5406628137551351,-0.3378050083013773,3
5168,25840.0,1.6234354972839355,0.15275720822829125,-0.4561114374046504,3
5169,25845.0,1.5662729740142822,-0.10461115689103716,-0.3887512147648646,3
5170,25850.0,1.6659587621688843,0.1557783376748835,-0.41015265948192975,3
5171,25855.0,1.6347465515136719,-0.3454722627158114,-0.38718653459556696,3
5172,25860.0,1.459053874015808,-0.3101671173451975,-0.22265378994743176,3
5173,25865.0,1.3701369762420654,-0.259446310535334,-0.364341897512012,3
5174,25870.0,1.4775075912475586,-0.4446971727203364,-0.3721027478098109,3
5175,25875.0,1.6498862504959106,-0.16694511329315578,-0.3356895082761611,3
5176,25880.0,1.7703664302825928,0.377455868972601,-0.47030664750671497,3
5177,25885.0,1.5531268119812012,-0.44004142864712736,-0.35507716308859844,3
5178,25890.0,1.441697597503662,-0.45965633523416305,-0.3525705819847597,3
5179,25895.0,1.6529209613800049,0.24080653298381632,-0.42929234251279863,3
5180,25900.0,1.7213115692138672,-0.5563894594205633,-0.354134342273581,3
5181,25905.0,1.5051275491714478,-0.3446480785981623,-0.3379730956901777,3
5182,25910.0,1.576844334602356,-0.46344428816454275,-0.35600922321684697,3
5183,25915.0,1.5431098937988281,-0.5511999525518473,-0.3194162097898214,3
5184,25920.0,1.5568218231201172,-0.25226482980843223,-0.3770468053186817,3
5185,25925.0,1.559348702430725,-0.33154187726802153,-0.334641844040879,3
5186,25930.0,1.5849881172180176,-0.31457930539322115,-0.38616480217296467,3
5187,25935.0,1.5544657707214355,0.10120212626084926,-0.4031877211398981,3
5188,25940.0,1.6130809783935547,-0.028473823192755397,-0.40447883156066883,3
5189,25945.0,1.72761070728302,0.19172153883665355,-0.42909805592612016,3
5190,25950.0,1.5517768859863281,-0.4458582146795973,-0.34126884293431164,3
5191,25955.0,1.4430545568466187,-0.538904753299472,-0.3386493338336328,3
5192,25960.0,1.5422617197036743,0.27866238349565564,-0.4312656038756759,3
5193,25965.0,1.6276464462280273,0.023965759455884104,-0.4336530467357283,3
5194,25970.0,1.3053275346755981,-0.49697337002617004,-0.21294998002680654,3
5195,25975.0,1.4071967601776123,-0.19092047822215474,-0.39077760810155315,3
5196,25980.0,1.473171591758728,-0.5859010202840628,-0.34372433281126985,3
5197,25985.0,1.3637839555740356,0.01695617124711522,-0.39786016563297105,3
5198,25990.0,1.4509868621826172,0.7864767150831075,-0.5403971944477747,3
5199,25995.0,1.3724147081375122,-0.09863950180755716,-0.4098636175265869,3
5200,26000.0,1.4203037023544312,-0.49409665585529233,-0.3503007851122935,3
5201,26005.0,1.4824519157409668,-0.23932336847518837,-0.39780340199673153,3
5202,26010.0,1.3345288038253784,-0.14095419996977623,-0.29679930132332777,3
5203,26015.0,1.4709025621414185,-0.0660741647092167,-0.42658869455176635,3
5204,26020.0,1.2555410861968994,-0.4842854226341539,-0.29633730266574565,3
5205,26025.0,1.5943875312805176,-0.18256506107910395,-0.4073662648153544,3
5206,26030.0,1.405928611755371,-0.49186107131811185,-0.34147743443061135,3
5207,26035.0,1.3970786333084106,-0.04970488513906673,-0.3941588239614035,3
5208,26040.0,1.6229288578033447,0.2768495263921374,-0.43699295922718406,3
5209,26045.0,1.4987016916275024,-0.33590699818646425,-0.3247719806718148,3
5210,26050.0,1.3271324634552002,-0.03334468544000781,-0.42926958503454116,3
5211,26055.0,1.5716755390167236,0.38731334541332474,-0.4878052025170792,3
5212,26060.0,1.2759608030319214,0.7391964703110312,-0.33218499353550446,3
5213,26065.0,1.3257843255996704,0.26511892010775584,-0.2878737190881258,3
5214,26070.0,1.5919983386993408,-0.15712869821451453,-0.4012766300331061,3
5215,26075.0,1.5882010459899902,-0.49095347229417075,-0.35479747127805317,3
5216,26080.0,1.5358179807662964,-0.06724233374229409,-0.38956740585599686,3
5217,26085.0,1.5898842811584473,0.020543775432382567,-0.43184897865383237,3
5218,26090.0,1.5675379037857056,-0.17331577912058702,-0.385287936282667,3
5219,26095.0,1.6547470092773438,-0.15008115360650884,-0.4120689495302676,3
5220,26100.0,1.5760208368301392,-0.5539289127939324,-0.35172437329607886,3
5221,26105.0,1.8180971145629883,0.10347084015576459,-0.44692022000790477,3
5222,26110.0,1.537998914718628,-0.06058288847453439,-0.3998082658755027,3
5223,26115.0,1.6903119087219238,-0.07402736763989164,-0.39687055705475033,3
5224,26120.0,1.6812444925308228,-0.17507342423481462,-0.4033808994523585,3
5225,26125.0,1.5331363677978516,0.20524528730219202,-0.42139567284177176,3
5226,26130.0,1.5957610607147217,-0.14269466841101602,-0.4123286164209324,3
5227,26135.0,1.5876978635787964,-0.29333532298053666,-0.37689855958218155,3
5228,26140.0,1.530900239944458,-0.3713096616616728,-0.16559442114351527,3
5229,26145.0,1.6187589168548584,-0.4575775076967464,-0.33461308686167074,3
5230,26150.0,1.7325257062911987,0.7404510470516812,-0.492435880307607,3
5231,26155.0,1.6840379238128662,-0.37015450807132244,-0.32971066335792865,3
5232,26160.0,1.4188570976257324,0.1761608722940097,-0.38334387321308677,3
5233,26165.0,1.48698091506958,0.23597771383275787,-0.40287652644967026,3
5234,26170.0,1.6833672523498535,-0.4730060996088483,-0.3640904804406503,3
5235,26175.0,1.5437474250793457,0.16727018993048587,-0.4518532722860022,3
5236,26180.0,1.5863676071166992,-0.20571932597501577,-0.4074326269969001,3
5237,26185.0,1.559596061706543,-0.5754596224208691,-0.3426301776389868,3
5238,26190.0,1.7487494945526123,-0.4387862470861791,-0.36865599690226075,3
5239,26195.0,1.5695254802703857,-0.4820405356796272,-0.32830534681462004,3
5240,26200.0,1.6263604164123535,-0.38773619292372113,-0.37921373621758736,3
5241,26205.0,1.3250566720962524,0.25949230573584026,-0.2809367103199805,3
5242,26210.0,1.5747653245925903,-0.5226474782621193,-0.34888043100235144,3
5243,26215.0,1.4143420457839966,-0.44029962330128974,-0.35536551855659243,3
5244,26220.0,1.5868022441864014,-0.058701312762650046,-0.402455824312189,3
5245,26225.0,1.56821608543396,0.11226360695294736,-0.34762624796583824,3
5246,26230.0,1.4276888370513916,-0.3692685594146518,-0.3826936365849703,3
5247,26235.0,1.5445692539215088,0.13962647938354517,-0.31356477869821503,3
5248,26240.0,1.4014649391174316,-0.5754922497015609,-0.3462625173824111,3
5249,26245.0,1.485561728477478,-0.2731166771219676,-0.3759408643080634,3
5250,26250.0,1.5108914375305176,-0.454098136150458,-0.29839918878856775,3
5251,26255.0,1.6666674613952637,-0.5304200827442613,-0.3518712698537413,3
5252,26260.0,1.3413077592849731,-0.2341531927182565,-0.30766627818202624,3
5253,26265.0,1.5754148960113525,-0.5911131846736846,-0.3475790447944446,3
5254,26270.0,1.5080695152282715,-0.14868202546879353,-0.3843531765898703,3
5255,26275.0,1.7687270641326904,-0.3863426794409639,-0.3741651048187204,3
5256,26280.0,1.3944621086120605,-0.5370167154059287,-0.2943872859283011,3
5257,26285.0,1.4237369298934937,-0.15622528559781132,-0.3859976457467521,3
5258,26290.0,1.459969162940979,-0.010440943850487707,-0.4242618341088766,3
5259,26295.0,1.655265212059021,0.10695057355964836,-0.4504607549271546,3
5260,26300.0,1.4712963104248047,-0.2812721815345482,-0.39518491298140596,3
5261,26305.0,1.6561534404754639,-0.41627813755178394,-0.3595018090249003,3
5262,26310.0,1.1427336931228638,0.39817678399472656,-0.08675752804424675,3
5263,26315.0,1.042818546295166,0.1888736752377913,0.6201466750109834,2
5264,26320.0,1.3644301891326904,-0.24556937320616554,0.6971965097279478,2
5265,26325.0,0.9411158561706543,-0.23202720333876908,0.7510687775975161,2
5266,26330.0,1.146226406097412,-0.32501347462863395,0.7708265096710241,2
5267,26335.0,1.192319631576538,0.038374680239310704,0.726131380931058,2
5268,26340.0,1.200221061706543,-0.3085563061153778,0.6784745061251228,2
5269,26345.0,1.2420055866241455,-0.34003970522424676,0.7265969429669153,2
5270,26350.0,1.136317491531372,0.5587093068956049,0.6111290252909378,2
5271,26355.0,0.9610968828201294,-0.2991285737732809,0.7588797809306785,2
5272,26360.0,1.1612646579742432,-0.214680951592623,0.7521657044867014,2
5273,26365.0,1.0254058837890625,-0.10470595691605326,0.7470900959839636,2
5274,26370.0,0.9697784185409546,0.27260723790606056,0.4942087700561754,2
5275,26375.0,1.0822033882141113,-0.4230068091051122,0.7890108780720195,2
5276,26380.0,1.167456030845642,-0.34926170160333075,0.5853384339046221,2
5277,26385.0,1.0981227159500122,0.22386998384944715,0.7186594976019386,2
5278,26390.0,1.2254599332809448,-0.3690220986370274,0.7546628396128189,2
5279,26395.0,1.1566659212112427,-0.29250176443280906,0.7735531910574918,2
5280,26400.0,1.2954761981964111,0.03737276336902295,0.6981561217947002,2
5281,26405.0,1.1480581760406494,0.253899573027739,0.6958037852992293,2
5282,26410.0,1.1684868335723877,-0.3503270169400658,0.662541614157495,2
5283,26415.0,1.446033239364624,-0.24311142707882064,0.20808345807246345,2
5284,26420.0,1.1784576177597046,-0.16598557227152963,0.6591044704667126,2
5285,26425.0,1.2875142097473145,0.55364431422538,0.652458708996933,2
5286,26430.0,0.7465450763702393,-0.3883069039974599,0.78647670568221,2
5287,26435.0,1.0329490900039673,-0.3811208963788804,0.7915371279343913,2
5288,26440.0,0.9344386458396912,-0.36741656764576935,0.7096387618982882,2
5289,26445.0,0.7344919443130493,0.028737337212489198,0.654044288541464,2
5290,26450.0,1.0956844091415405,-0.2758697894595701,0.7714205929160892,2
5291,26455.0,0.8358767628669739,-0.3129394918208132,0.730610277852797,2
5292,26460.0,1.1065577268600464,0.004452260989977762,0.7278735477712227,2
5293,26465.0,1.0282033681869507,-0.41348000513233457,0.7850386139557667,2
5294,26470.0,1.0654513835906982,-0.3655465456175949,0.7942328948955591,2
5295,26475.0,1.0762169361114502,0.3397271064637798,0.6462917468106234,2
5296,26480.0,0.8596429228782654,-0.3242894542187561,0.7864975159799935,2
5297,26485.0,0.9459885954856873,0.11904582768268454,0.7152887341259778,2
5298,26490.0,1.2912590503692627,0.6457351291200378,0.6060776875362389,2
5299,26495.0,0.9049983024597168,-0.42476439524616016,0.7860234277177156,2
5300,26500.0,1.2014353275299072,0.45521912656023344,0.6283179264093,2
5301,26505.0,1.352612853050232,-0.1646735357540921,-0.3457682008635451,3
5302,26510.0,1.4598195552825928,-0.020672073301245583,-0.3486171291974204,3
5303,26515.0,1.5766630172729492,0.3517183277493428,-0.436104220871033,3
5304,26520.0,1.322484016418457,-0.4059412823876998,-0.20366096102923306,3
5305,26525.0,1.3192356824874878,-0.14844568883276502,-0.3923240172858114,3
5306,26530.0,1.6716721057891846,0.37613054957430386,-0.4112033073918414,3
5307,26535.0,1.406760811805725,-0.18418869017422593,-0.2510934069079756,3
5308,26540.0,1.6833173036575317,0.05462387803402376,-0.4130520026412624,3
5309,26545.0,1.5522743463516235,-0.1535162368937587,-0.4118221867835394,3
5310,26550.0,1.394228458404541,-0.4654969528673958,-0.35639163588528505,3
5311,26555.0,1.4737370014190674,-0.5539990579915373,-0.3473399068645181,3
5312,26560.0,1.3396527767181396,-0.07010275030907122,-0.34337352684406747,3
5313,26565.0,1.607980728149414,-0.08059494129086829,-0.3973697381495779,3
5314,26570.0,1.610714316368103,0.24194023375612023,-0.38160428134580576,3
5315,26575.0,1.6818894147872925,-0.5092048619957806,-0.35141570962566526,3
5316,26580.0,1.5411359071731567,0.5534490223657503,-0.46509198285727,3
5317,26585.0,1.4851093292236328,0.031247705916207857,-0.4390085888692186,3
5318,26590.0,1.5086795091629028,-0.4771874897168988,-0.35589155235910175,3
5319,26595.0,1.587586522102356,-0.5788197476175149,-0.3439878495330744,3
5320,26600.0,1.5411542654037476,-0.46183284143822895,-0.3553951843110494,3
5321,26605.0,1.3374085426330566,-0.158267437794507,-0.3275132439546346,3
5322,26610.0,1.4370665550231934,-0.3236888426999967,-0.38896487213003733,3
5323,26615.0,1.388887643814087,-0.4012886654062532,-0.229828717171493,3
5324,26620.0,1.4334421157836914,-0.30741849587461084,-0.3677770814067922,3
5325,26625.0,1.4609975814819336,0.10311758950724599,-0.31749372318682695,3
5326,26630.0,1.3187037706375122,-0.018016668436241456,-0.3195269178070302,3
5327,26635.0,1.3580701351165771,-0.5513357939544907,-0.3144399022603075,3
5328,26640.0,1.4096437692642212,0.11481660536941472,-0.38473286601003814,3
5329,26645.0,1.473205327987671,0.03753190207622839,-0.41098448578014185,3
5330,26650.0,1.3741436004638672,0.733095763584243,-0.4064442364380427,3
5331,26655.0,1.3750003576278687,-0.16007230191964125,-0.1674113656684479,3
5332,26660.0,1.2292227745056152,0.29874260998169383,-0.39505430387395335,3
5333,26665.0,1.3841217756271362,-0.5297868069728404,-0.306739952841745,3
5334,26670.0,1.4820544719696045,-0.32658149100319145,-0.3688412174643159,3
5335,26675.0,1.2334086894989014,0.4334215436501982,-0.3628676498814664,3
5336,26680.0,1.2068946361541748,-0.0017487924421733152,-0.39800754262408267,3
5337,26685.0,1.477774977684021,-0.19433713488044563,-0.4074944064667334,3
5338,26690.0,1.3963358402252197,-0.49462026658152686,-0.3409531821705779,3
5339,26695.0,1.5768684148788452,-0.5014421112809513,-0.35088958109366336,3
5340,26700.0,1.5913225412368774,0.4103597394826855,-0.398450608521636,3
5341,26705.0,1.195570945739746,-0.3554883185744026,-0.37955530818493566,3
5342,26710.0,1.3007653951644897,-0.24938853460803856,-0.3929752667684325,3
5343,26715.0,0.9139602780342102,-0.08040934891113648,0.7419634888224695,2
5344,26720.0,0.9233075976371765,-0.17549058563761852,0.753717730992388,2
5345,26725.0,1.2519842386245728,-0.1923420850081716,0.6752071627080902,2
5346,26730.0,1.1348989009857178,0.0731111304040735,0.7194933332216387,2
5347,26735.0,1.2410279512405396,-0.28340007964267777,0.7424787127184023,2
5348,26740.0,1.1545230150222778,-0.28574477826414596,0.7697896042119171,2
5349,26745.0,1.0795660018920898,-0.3946278355263855,0.792629295493558,2
5350,26750.0,1.3209350109100342,0.17896259621946067,0.6926105101871409,2
5351,26755.0,1.0852148532867432,-0.39553441028542186,0.7879059514737612,2
5352,26760.0,0.667419970035553,-0.11185511156865109,0.7662760582459459,2
5353,26765.0,1.15036940574646,0.4315147198810718,0.6723360605158862,2
5354,26770.0,1.028151273727417,-0.07027598098885764,0.7336254528271777,2
5355,26775.0,1.1260353326797485,0.03460997288224167,0.16623586091451095,2
5356,26780.0,1.232895851135254,-0.37078350087701567,0.7382963003093481,2
5357,26785.0,0.893936038017273,-0.2608809549568757,0.7750406631584628,2
5358,26790.0,0.7105304002761841,-0.13263688178416097,0.6236648345770812,2
5359,26795.0,1.0464013814926147,0.20374413961326687,0.6197528891578136,2
5360,26800.0,1.0952684879302979,-0.4183051054585417,0.7852563084105666,2
5361,26805.0,0.8752291202545166,-0.35366660695410174,0.5962581167293312,2
5362,26810.0,1.13649582862854,-0.29538761324745244,0.07651680723510913,2
5363,26815.0,0.9853953719139099,-0.3714645203053857,0.7803379582862922,2
5364,26820.0,1.2440239191055298,0.08666156304386173,0.7136208025305076,2
5365,26825.0,1.095439076423645,-0.21622985196158695,0.7323051238074862,2
5366,26830.0,0.7541966438293457,-0.3754904734012173,0.7738349639388762,2
5367,26835.0,1.0638222694396973,0.0027263857550413645,0.6809949848965429,2
5368,26840.0,1.170037865638733,-0.0660487346589368,0.7404899131399802,2
5369,26845.0,0.9580159187316895,-0.36556290383322754,0.79062227357664,2
5370,26850.0,1.113618016242981,-0.20477273297729706,0.7534990742420908,2
5371,26855.0,1.140552282333374,-0.25225367436881724,0.7574251645770912,2
5372,26860.0,0.8258280754089355,-0.3995169186269747,0.7576496394951873,2
5373,26865.0,0.9342525005340576,0.052379533810586576,0.71908938635597,2
5374,26870.0,1.0697665214538574,-0.21575191579632721,0.7589546739248415,2
5375,26875.0,1.1828515529632568,-0.08470526977131633,0.7252844735172609,2
5376,26880.0,1.2444053888320923,-0.22398308053754293,0.7228666078857552,2
5377,26885.0,1.0687763690948486,-0.16363841857136954,0.7182203871893243,2
5378,26890.0,1.2635853290557861,-0.3441167710696715,0.7226813372336081,2
5379,26895.0,0.45957309007644653,-0.12258401989512471,0.7536968937370785,2
5380,26900.0,0.610717236995697,0.14577494890320242,0.7336175026271647,2
5381,26905.0,0.903235137462616,-0.25982896341241,0.7671925690596189,2
5382,26910.0,0.7757108807563782,-0.3319489685556134,0.65765088247985,2
5383,26915.0,0.9162789583206177,-0.2803757082832356,0.5974444572640881,2
5384,26920.0,0.770814061164856,-0.3599401008679262,0.712132386162878,2
5385,26925.0,0.9829017519950867,0.12315517144505904,0.6569829752913895,2
5386,26930.0,1.0395444631576538,0.8176759652844278,0.65015994823633,2
5387,26935.0,1.089841604232788,-0.13095591905595513,0.7701221339073229,2
5388,26940.0,1.2604472637176514,-0.04004780909162665,0.7172831160848026,2
5389,26945.0,1.6031228303909302,-0.3549773990831233,-0.384309007196404,3
5390,26950.0,1.7207999229431152,-0.25237067148260733,-0.3980172604770381,3
5391,26955.0,1.4475867748260498,-0.4128266914155633,-0.35337211960321785,3
5392,26960.0,1.580238938331604,-0.5912167592877151,-0.3397562584327762,3
5393,26965.0,1.474808931350708,-0.32671676895235674,-0.3227832323928317,3
5394,26970.0,1.43459153175354,-0.2475406971374254,-0.36030319175266784,3
5395,26975.0,1.4325164556503296,0.01071191405619657,-0.3734091146878819,3
5396,26980.0,1.3984522819519043,-0.4604052205711038,-0.3602730282152016,3
5397,26985.0,1.2591357231140137,0.06079980015633228,-0.09273033256366052,3
5398,26990.0,1.1867252588272095,0.28120191694131447,0.6932213254671439,2
5399,26995.0,0.8165366649627686,-0.26999974175855584,0.6991118028538345,2
5400,27000.0,1.6360507011413574,-0.2439768059785214,-0.33874767533266537,3
5401,27005.0,1.5109562873840332,-0.5753915274234104,-0.3514628761115075,3
5402,27010.0,1.3365602493286133,-0.19329393915933538,-0.2439522183482698,3
5403,27015.0,1.4400850534439087,-0.3003202177573622,-0.3004131785220398,3
